,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
5194,10064.84154918992,9981.833010711356,83.02070175475582,3238.567531630249,2788.76952430011,3104.6013063013743,0.0,0.0,83.02070175475582,83.02070175475582
5195,9859.221837687963,9743.380255759095,115.8534967153683,3239.548500080961,2782.5422600297074,2888.6088065882764,0.0,0.0,115.8534967153683,115.8534967153683
5196,9867.622956174799,9764.966928367749,102.66795274623333,3265.063579833611,2663.316206718736,2987.8814479591397,0.0,0.0,102.66795274623333,102.66795274623333
5197,9638.538184716304,9554.222893667757,84.32693914071642,3283.155316115682,2601.899055440517,2846.750635675468,0.0,0.0,84.32693914071642,84.32693914071642
5198,9886.297199495171,9831.255171836707,55.053975165313055,3428.1847602879093,2646.494698041106,2894.05465070855,0.0,0.0,55.053975165313055,55.053975165313055
5199,9911.488167200589,9820.965576756456,90.53456839405511,3376.5940209387622,2555.9372012372396,2852.1868765996765,0.0,0.0,90.53456839405511,90.53456839405511
5200,9952.346078351085,9894.697212775262,57.660892902186085,3626.50468098088,2159.417726039771,2899.964754078776,0.0,0.0,57.660892902186085,57.660892902186085
5201,10174.679637451867,10109.498723533217,65.19320993324465,4249.574663160744,1998.4866885262297,2520.297403205502,0.0,0.0,65.19320993324465,65.19320993324465
5202,9652.140471630742,9631.927335299426,20.224800861733776,4004.4489442740387,2000.2755408063078,2442.705519976989,0.0,0.0,20.224800861733776,20.224800861733776
5203,8729.22447794683,8665.599250960124,63.63577618092198,3698.635693523288,1164.9498224550694,1982.2182985118216,0.0,0.0,63.63577618092198,63.63577618092198
5204,8611.074630217601,8565.967919033339,45.11711759538322,3696.4578807392586,1179.1775659229297,1965.2959432032062,0.0,0.0,45.11711759538322,45.11711759538322
5205,8188.330586998651,8157.2735958981975,31.06688662896008,0.0,1115.7799673119812,4463.119869250612,0.0,0.0,31.06688662896008,31.06688662896008
5206,8090.190373052576,8088.5908100737515,1.6093399057108098,2193.8789474833234,416.22949642388363,3329.8359713900145,0.0,0.0,1.6093399057108098,1.6093399057108098
5207,4775.1572655715245,4698.704082502365,76.45895380647242,0.0,372.002439689422,2976.019517515257,0.0,0.0,76.45895380647242,76.45895380647242
5208,5500.58360185061,5470.2874461971705,30.30280306236652,0.0,515.0056382524575,3090.033829521418,0.0,0.0,30.30280306236652,30.30280306236652
5209,4510.166268158152,4485.323876078358,24.84784257771894,0.0,422.2752525283896,2533.6515151758085,0.0,0.0,24.84784257771894,24.84784257771894
5210,4295.370193684551,4225.277905042787,70.09747956044336,902.8167219508706,280.3314123517536,1681.9884741138144,0.0,0.0,70.09747956044336,70.09747956044336
5211,4295.530399424284,4294.255253858707,1.280336677864081,0.0,391.84612517574385,2351.0767510595074,0.0,0.0,1.280336677864081,1.280336677864081
5212,5164.590780847312,5048.50977467373,116.08724753801738,0.0,435.05663656219224,2610.339819378686,0.0,0.0,116.08724753801738,116.08724753801738
5213,4348.55510019627,4342.4418402026295,6.1185151858321305,2311.7144291260056,260.4895497144686,1041.958198858388,0.0,0.0,6.1185151858321305,6.1185151858321305
5214,4454.156502730784,4422.935598241072,31.22628730030992,2270.7325609271907,255.53859545701837,1140.5433107732263,0.0,0.0,31.22628730030992,31.22628730030992
5215,7472.63940365972,7456.598451568279,16.04998271318436,3022.3207388693004,1641.3039959447387,1768.4395089405632,0.0,0.0,16.04998271318436,16.04998271318436
5216,7444.409822075223,7390.548453360648,53.87036522110886,3030.712465408167,1635.5224752251895,1819.2217341527994,0.0,0.0,53.87036522110886,53.87036522110886
5217,8496.322753824797,8432.999360659662,63.33366089958152,3538.9212855377864,1927.8617925821477,2111.30899162823,0.0,0.0,63.33366089958152,63.33366089958152
5218,8339.699075878667,8278.951086027364,60.758068307355394,3481.762428278954,1857.6448270240087,2097.091766373776,0.0,0.0,60.758068307355394,60.758068307355394
5219,8131.400318098182,8072.129257118968,59.28088770796969,3423.2601418128247,1812.6465867499533,2009.232198343712,0.0,0.0,59.28088770796969,59.28088770796969
5220,8126.622556911091,8066.331780014143,60.30059785182229,3432.4566681009824,1837.5714034204395,1963.1530500495537,0.0,0.0,60.30059785182229,60.30059785182229
5221,8128.529449248245,8058.509957463126,70.02931504445543,4429.7449188307,738.3777398673842,1831.914433340616,0.0,0.0,70.02931504445543,70.02931504445543
5222,8125.509051913453,8101.501160536424,24.0177109862404,4440.677691861412,765.1709573033894,1844.4470567471733,0.0,0.0,24.0177109862404,24.0177109862404
5223,7056.299874490873,6993.046703043011,63.261698926794246,3688.823532947311,647.7855963379368,1575.9268668022005,0.0,0.0,63.261698926794246,63.261698926794246
5224,7069.921958887964,7059.04876195912,10.881740869949788,3994.0071881490676,237.7860027307539,1516.2199616567505,0.0,0.0,10.881740869949788,10.881740869949788
5225,7285.409257617842,7083.501631982032,201.91642999149914,0.0,766.2353336877212,4597.412002135055,0.0,0.0,201.91642999149914,201.91642999149914
5226,7127.755683455693,7091.747473693503,36.01682359486504,0.0,803.6399968821416,4821.839981302053,0.0,0.0,36.01682359486504,36.01682359486504
5227,4547.045046798467,4468.207041641952,78.84350022213461,0.0,349.42683850574696,2096.561031038813,0.0,0.0,78.84350022213461,78.84350022213461
5228,4441.760395394509,4403.815706547566,37.95005667694702,0.0,360.4102211894061,2162.4613271409344,0.0,0.0,37.95005667694702,37.95005667694702
5229,4662.8468701069805,4599.892563755286,62.95994136284209,0.0,396.58954977603725,2379.537298661279,0.0,0.0,62.95994136284209,62.95994136284209
5230,4557.550709843982,4533.607957658495,23.948259947110294,0.0,413.4976684523909,2480.9860107196614,0.0,0.0,23.948259947110294,23.948259947110294
5231,4447.754727098741,4423.257423013738,24.502679159106897,0.0,416.4319587116598,2498.5917522753534,0.0,0.0,24.502679159106897,24.502679159106897
5232,4342.430782333947,4261.162837886044,81.27319223890753,0.0,401.99284599150207,2411.957075954245,0.0,0.0,81.27319223890753,81.27319223890753
5233,4289.883674684097,4288.600044502464,1.2888144699012727,0.0,403.9916482566935,2423.949889545401,0.0,0.0,1.2888144699012727,1.2888144699012727
5234,4290.090441347472,4266.466212695037,23.6294131905784,0.0,401.67119539917604,2410.02717240026,0.0,0.0,23.6294131905784,23.6294131905784
5235,4290.235530074,4211.036863213683,79.20385157379891,0.0,384.7218569591212,2308.331141759698,0.0,0.0,79.20385157379891,79.20385157379891
5236,4290.338308442106,4269.6838692200145,20.65962405978013,0.0,367.6694452484307,2206.016671495242,0.0,0.0,20.65962405978013,20.65962405978013
5237,4343.19071411658,4241.006452234331,102.18951059162583,0.0,477.2138062427548,2863.28283746206,0.0,0.0,102.18951059162583,102.18951059162583
