,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
8593,4431.989726862461,4403.038011313054,19.890200544417223,4.533435513612245,410.42182379415163,2485.1981203383466,-4.533435513612245,-4.533435513612245,19.890200544417223,10.823329517192732
8594,4401.711225743825,4314.903221266201,77.98103193572284,4.41614598641119,403.0627310712207,2440.4571163646847,-4.41614598641119,-4.41614598641119,77.98103193572284,69.14873996290046
8595,4401.7724201437995,4320.585850508272,72.44168310886299,5.313099620597353,369.91198634622714,2241.3474331609377,51.510562047627786,-4.3751030157686825,16.5560180454665,63.69147707732561
8596,4401.95600344324,4231.386012304033,162.0713763726698,8.591899832921449,356.1471985992824,2158.1430278334174,83.80806555175705,-4.251967246635011,74.01134357419089,153.56744187931292
8597,4486.785952012238,4356.510926803212,121.63358303535146,12.439781008043756,344.0778745937206,2086.0844086083275,103.183703695633,-4.323432208342671,14.12644713098073,112.98671861827106
8598,4506.725185060071,4333.891397624134,164.0992330193647,6.561637909339002,318.9436966931402,1935.5121820527156,87.98274833786213,-4.370000377990207,71.7464843034418,155.35923226331374
8599,4585.596261177869,4444.141308126025,132.62748668551777,15.73878180512476,381.10842251063127,2308.73305512011,115.33697441991161,68.39274489562385,12.874008254577571,196.60372757011305
8600,4688.1918389021575,4608.124517374959,70.91539527131295,20.97612689926105,466.9198554517095,2824.413112456036,51.23859258771411,50.1342412668349,15.098006735492136,116.47084059004115
8601,4545.0061285127,4362.159306787342,174.00836508337002,19.611623047505482,467.31763125198273,2826.015660626224,48.60418288562323,-4.421974621796514,120.98220757586506,165.16441583969177
8602,4397.193840929291,4333.088996313451,55.34441726696775,16.0135195963331,514.4626261402477,3108.6901101489643,31.10229215874485,-4.382870660285831,19.859254447937055,46.578675946396075
8603,4316.44281139183,4193.364833660108,114.56307463336294,509.71973461332954,440.37748585563867,2663.565213846654,-4.260059741560337,-4.260059741560337,114.56307463336294,106.04295515024228
8604,4178.451442721322,4149.250024778606,21.15772253799432,844.0907935612051,381.34097797573435,2308.1677304286172,-4.0243725140382915,-4.0243725140382915,21.15772253799432,13.108977509917738
8605,4345.140944165473,4217.995987906812,118.808779400655,1017.0998549623384,363.11819579630753,2199.5627445921573,-4.17071396210925,-4.17071396210925,118.808779400655,110.4673514764365
8606,4683.572176541365,4655.464182863287,19.026315762182765,425.0134988702043,522.2833119417407,3156.418216589971,-4.543668986699905,-4.543668986699905,19.026315762182765,9.938977788782955
8607,4863.7754414800465,4716.004614257491,138.30793324003855,4.7343859070744125,600.6368943917724,3627.493295893339,-4.7343859070744125,-4.7343859070744125,138.30793324003855,128.83916142588973
8608,4252.580056521515,4229.008565179328,15.174625937918988,4.201002305713628,370.3678566666707,2243.212151533159,-4.201002305713628,-4.201002305713628,15.174625937918988,6.772621326491732
8609,4096.647355112938,4002.703272177691,85.29658805390834,37.269655021870335,276.8036778873617,1682.453181440389,17.22807800747404,-4.32622282257162,63.742287223803636,76.64414240870606
8610,4461.8224218110145,4402.550875935682,49.669886933545854,40.96627368296949,299.83659299196364,1823.0371854968319,35.019379111792624,-4.803525508290822,9.846982313524212,40.062835917026014
8611,4790.163971826259,4648.043452244812,131.3202396611,50.38508011436627,320.03495992705405,1947.2249315490456,52.01636636959214,-5.403034396568656,73.90083889514239,120.51417086816588
8612,4823.3994181467615,4741.11204769253,71.02930187728604,34.45075699717062,338.967099112591,2061.962338715911,53.848760092153704,-5.631948807246436,11.548592977812959,59.765404262720224
8613,4797.269162968636,4630.654872337208,155.41721144790128,42.18466523431315,340.82021935174646,2072.9285077218947,74.16572386289235,-5.60143832144055,75.65004926349239,144.2143348049442
8614,4732.346731341144,4631.871488446272,89.83183705489787,29.43258485530208,360.41382825948045,2189.1057816641714,70.54726493459233,-5.324562420558149,13.960009699664788,79.18271221369898
8615,4682.859434735364,4564.5717102946555,107.9611464938995,40.507568460815705,366.1642478496769,2222.816079960093,88.05183432754464,-5.166118571485879,14.74319359427014,97.6289093503289
8616,4602.356877538288,4424.169364604116,167.77629567824712,31.311979500448544,380.291382198103,2307.790241107078,85.18460938519301,-5.208389582712979,77.38329671005835,157.3595165125384
8617,4561.708513674413,4424.500299816182,126.76115564625186,41.06023331814891,372.88201806878646,2263.42353591315,105.9267948693159,-5.226285499136895,15.608075277619266,116.30858464779827
