,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
50, 01/04  03:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
51, 01/04  04:00:00,12.5911211368,0.00678874563221,0.0,0.0146487307383,1.9101197470500002,2.3935639134,0.0,0.0,,,12.5911211368,2.332699671074966e-05,0.00029371304134278415,1.583610470326788e-07,0.0,3.4171089374898154e-07,0.0,0.0,4.455735705657333e-05,5.583465753485088e-05,0
52, 01/04  05:00:00,12.66958677,0.0340347815377,0.0,0.0658683280426,1.9101197470500002,2.3935639134,0.7967991789419999,0.7967991789419999,,,13.466385948942001,2.494855996727317e-05,0.00031608794529191576,8.491187881663502e-07,0.0,1.6433199321148268e-06,1.987899209770851e-05,1.987899209770851e-05,4.7654737053949586e-05,5.971597282896094e-05,0
53, 01/04  06:00:00,12.7281268291,0.0504108092783,0.0,0.108032359331,1.9101197470500002,2.3935639134,1.23697267484,1.23697267484,,,13.965099503940001,2.5872503858420673e-05,0.0003293085104963575,1.3042538575589254e-06,0.0,2.7950676336255863e-06,3.2003580302558846e-05,3.2003580302558846e-05,4.941958052559665e-05,6.192749158481798e-05,0
54, 01/04  07:00:00,26.696405240700003,12.400817818599998,0.0,1.72590376163,1.9101197470500002,2.3935639134,201.694103659,201.694103659,,,228.39050889970002,0.00042312869457657805,0.011296015099384708,0.0052471418552661854,0.0,0.0007302794056233074,0.08534256278502568,0.08534256278502568,0.00080822647505421,0.0010127855740625475,0
55, 01/04  08:00:00,28.9128673927,12.400817818599998,0.0,1.32910942581,7.640478988200001,4.7871278268,161.574458525,161.574458525,,,190.48732591770002,0.0003529071936362126,0.010203558891533716,0.004376337815156065,0.0,0.000469052277498045,0.05702078872134838,0.05702078872134838,0.0026963799977621113,0.0016894118469338091,0
56, 01/04  09:00:00,40.869289933699996,12.400817818599998,0.0,0.989800947766,19.1011974705,8.377473696900001,144.264040165,144.264040165,,,185.13333009870001,0.00034298808941171606,0.014017679669973242,0.004253332810744378,0.0,0.0003394899359721661,0.04948084750700842,0.04948084750700842,0.006551483225882699,0.002873373697396637,0
57, 01/04  10:00:00,58.1659606896,12.400817818599998,0.0,0.6119498138,34.3821554469,10.7710376103,120.572361559,120.572361559,,,178.7383222486,0.00033114034960652077,0.019261096557953286,0.004106411147857976,0.0,0.0002026412752833773,0.03992637395953109,0.03992637395953109,0.011385318974912208,0.003566725159899726,0
58, 01/04  11:00:00,57.9903056154,12.400817818599998,0.0,0.436294739606,34.3821554469,10.7710376103,115.425248863,115.425248863,,,173.4155544784,0.00032127910016586166,0.018631073206459025,0.003984123590080591,0.0,0.00014017238134771462,0.03708372009112528,0.03708372009112528,0.011046267963742811,0.003460509271289837,0
59, 01/04  12:00:00,57.859005493299996,12.400817818599998,0.0,0.304994617562,34.3821554469,10.7710376103,105.25124402700001,105.25124402700001,,,163.11024952030002,0.00030218693098973655,0.017484235300138633,0.003747365078365573,0.0,9.216538744944919e-05,0.031805550415370976,0.031805550415370976,0.010389838035310765,0.003254866799031583,0
60, 01/04  13:00:00,57.8280934361,12.400817818599998,0.0,0.274082560282,34.3821554469,10.7710376103,98.47117579299999,98.47117579299999,,,156.2992692291,0.0002895685379869525,0.016745196470864362,0.003590886685574551,0.0,7.936568626857952e-05,0.028514154408235192,0.028514154408235192,0.009955990485598969,0.0031189536134170496,0
61, 01/04  14:00:00,57.924917482299996,12.400817818599998,0.0,0.37090660652900004,34.3821554469,10.7710376103,93.60395512870001,93.60395512870001,,,151.528872611,0.0002807306414239407,0.016261299239234913,0.0034812895403970104,0.0,0.00010412484955926337,0.026277498363097715,0.026277498363097715,0.009652124552145874,0.0030237602971409086,0
62, 01/04  15:00:00,57.9205090153,12.400817818599998,0.0,0.366498139538,34.3821554469,10.7710376103,90.2734610768,90.2734610768,,,148.19397009210002,0.0002745522194038646,0.015902204299152164,0.0034046720545196207,0.0,0.00010062287761754515,0.024784779091903825,0.024784779091903825,0.009439697085835067,0.0029572122811903634,0
63, 01/04  16:00:00,58.0354737408,12.400817818599998,0.0,0.4814628650399999,34.3821554469,10.7710376103,87.405459781,87.405459781,,,145.4409335218,0.00026945179392767196,0.01563776251090086,0.0033414226073920092,0.0,0.0001297310326945846,0.02355155793706343,0.02355155793706343,0.009264333464267282,0.00290227540655776,0
64, 01/04  17:00:00,62.3237287747,12.400817818599998,0.0,0.6367178989710001,34.3821554469,10.7710376103,90.549311216,90.549311216,,,152.87303999070002,0.0002832209191128208,0.01765138374610869,0.0035121710203345367,0.0,0.0001803318285621508,0.025645459147628374,0.025645459147628374,0.009737745666750895,0.0030505831717879267,0
65, 01/04  18:00:00,66.5652931703,12.400817818599998,0.0,0.745282294506,34.3821554469,10.7710376103,97.9151055179,97.9151055179,,,164.4803986882,0.00030472534395436336,0.0202841318567427,0.0037788434750882826,0.0,0.000227106403536438,0.02983721420726986,0.02983721420726986,0.01047711414444899,0.0032822081405440517,0
66, 01/04  19:00:00,53.96960248600001,12.400817818599998,0.0,0.807092049242,22.9214369646,9.5742556536,104.234189247,104.234189247,,,158.203791733,0.00029309696009498687,0.01581832642618145,0.0036346420053234058,0.0,0.00023655622614966363,0.03055072400626127,0.03055072400626127,0.006718203495333123,0.0028061852272424016,0
67, 01/04  20:00:00,54.044714946599996,12.400817818599998,0.0,0.882204509835,22.9214369646,9.5742556536,113.68762202200001,113.68762202200001,,,167.7323369686,0.00031075006190809203,0.016794398515461134,0.0038535549048409204,0.0,0.0002741451060468242,0.035328435581520275,0.035328435581520275,0.00712283795577188,0.0029752005370801,0
68, 01/04  21:00:00,49.08160716770001,12.400817818599998,0.0,0.93611818169,19.1011974705,8.377473696900001,120.74347955399999,120.74347955399999,,,169.8250867217,0.0003146272040685551,0.015442408834364608,0.003901634638429636,0.0,0.0002945282461828644,0.03798918338158377,0.03798918338158377,0.0060097563545047725,0.0026357811264135097,0
69, 01/04  22:00:00,20.693606815,0.0,0.0,0.0,7.640478988200001,4.7871278268,0.0,0.0,,,20.693606815,3.8338102926848154e-05,0.0007933536280011964,0.0,0.0,0.0,0.0,0.0,0.00029292146986003225,0.0001835293993478373,0
70, 01/04  23:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
71, 01/04  24:00:00,12.569683660399999,0.0,0.0,0.0,1.9101197470500002,2.3935639134,0.0,0.0,,,12.569683660399999,2.3287280474519666e-05,0.0002927137488757218,0.0,0.0,0.0,0.0,0.0,4.448149428947191e-05,5.57395941850347e-05,0
72, 01/05  01:00:00,12.625013861300001,0.027675616660500002,0.0,0.027654584210999998,1.9101197470500002,2.3935639134,0.643310526637,0.643310526637,,,13.268324387937001,2.4581620333233258e-05,0.0003103432974402838,6.803115012365159e-07,0.0,6.79794489548229e-07,1.5813615122163074e-05,1.5813615122163074e-05,4.695383841299465e-05,5.8837679362526805e-05,0
73, 01/05  02:00:00,12.7430062315,0.0742798154781,0.0,0.0990427555557,1.9101197470500002,2.3935639134,1.8779971945599998,1.8779971945599998,,,14.62100342606,2.7087667184039312e-05,0.00034517831172301103,2.012066920162625e-06,0.0,2.682837199482962e-06,5.08705629788008e-05,5.08705629788008e-05,5.174068798975176e-05,6.483606266990589e-05,0
74, 01/05  03:00:00,12.9118952456,0.194287597383,0.0,0.14792398778899998,1.9101197470500002,2.3935639134,5.41034210418,5.41034210418,,,18.32223734978,3.394477471451886e-05,0.0004382913752493592,6.595048722991079e-06,0.0,5.021246440370843e-06,0.00018365284385486603,0.00018365284385486603,6.483858449136601e-05,8.124898780516513e-05,0
75, 01/05  04:00:00,13.0195893344,0.264446492861,0.0,0.185459181129,1.9101197470500002,2.3935639134,7.50323616798,7.50323616798,,,20.52282550238,3.802170416660585e-05,0.0004950269740432536,1.0054706319457389e-05,0.0,7.051474119867809e-06,0.0002852858258711129,0.0002852858258711129,7.26260079451271e-05,9.100737901915819e-05,0
