,Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,GWaterheat_scaled
66, 01/03  19:00:00,39.7015455436,0.581689717962,0.0,0.0,10.6415932552,23.1212625696,32.989733419699995,16.0780259061,16.9117075136,,72.6912789633,0.00017517199239460904,0.006954598834017723,0.00010189574685086174,0.0,0.0,0.005778877331695867,0.0028164198317436762,0.0018641090927664172,0.00405019763099573,0.0029624574999521916
67, 01/03  20:00:00,38.747496853600005,0.5969190061540001,0.0,0.0,12.3080778603,20.485499986300002,32.6790919525,16.5407196721,16.1383722804,,71.4265888061,0.00017212433251356026,0.006669387032497177,0.00010274428549891503,0.0,0.0,0.0056248668894733215,0.0028470603328541277,0.0021185196862290663,0.0035260530113484356,0.0027778065566191933
68, 01/03  21:00:00,38.333798365199996,0.6233414109969999,0.0,0.0,12.456681583,19.8967753704,32.0868707832,17.301835160899998,14.7850356223,,70.4206691484,0.0001697002597342496,0.006505255539174792,0.00010578119934930452,0.0,0.0,0.005445150305968345,0.002936125920683902,0.0021139021000619435,0.0033764879482309005,0.0025090243852844427
69, 01/03  22:00:00,32.932427743000005,0.685471810799,0.0,0.0,9.18739968257,17.702556249,31.212245253699997,19.1338829476,12.078362306099999,,64.1446729967,0.00015457631686471724,0.0050905733859263735,0.00010595770782789772,0.0,0.0,0.004824673912395197,0.0029576451533606276,0.0014201544044957428,0.002736395944060904,0.0018670287590345702
70, 01/03  23:00:00,26.1195081601,0.807864789606,0.0,0.0,5.9181177820899995,14.0365255879,33.255262077800005,22.7235702381,10.5316918398,,59.37477023790001,0.00014308176921465614,0.0037372254385637563,0.00011559072338305244,0.0,0.0,0.004758221733788687,0.003251328632540853,0.000846774762682154,0.0020083709147435233,0.001506893101262141
71, 01/03  24:00:00,20.3436390691,0.9285047699529999,0.0,0.0,3.54045821811,10.517676080700001,32.1310772798,26.2393968392,5.891680440619999,,52.4747163489,0.00012645396730217993,0.0025725338696513216,0.00011741311181955475,0.0,0.0,0.004063102195723646,0.0033180758299331202,0.00044770498774761617,0.001330001867203758,0.0007450263657930544
72, 01/04  01:00:00,16.7770935018,1.06521475845,0.0,0.0,2.55330491699,7.801573826319999,32.159069990999996,30.325946999899998,1.83312299113,,48.93616349279999,0.00011792673593637026,0.001978467875166562,0.0001256172995352576,0.0,0.0,0.0037924141547879056,0.003576239943877567,0.00030110291471091555,0.0009200141365045363,0.00021617421091387672
73, 01/04  02:00:00,16.2746935299,1.15153940247,0.0,0.0,2.55330491699,7.212849210419999,34.0451747762,32.985861043,1.05931373318,,50.3198683061,0.00012126119823347948,0.0019734888383183295,0.0001396370477565772,0.0,0.0,0.004128358687430243,0.003999905034837231,0.0003096168136896423,0.0008746387379329354,0.00012845365259058717
74, 01/04  03:00:00,16.062841404100002,1.2340495846100001,0.0,0.0,2.55330491699,6.91848690247,36.0161888331,35.5375906521,0.47859818096699996,,52.0790302372,0.0001255004399253352,0.002015893662665439,0.00015487376575823217,0.0,0.0,0.004520047542987995,0.004459983260725029,0.0003204408903457665,0.0008682731498776546,6.006428225882368e-05
75, 01/04  04:00:00,15.9919339837,1.3103233182,0.0,0.0,2.55330491699,6.7713057485000006,38.401346107100004,37.9227409835,0.478605123593,,54.393280090800005,0.00013107733668015384,0.0020961801149482384,0.00017175369073955775,0.0,0.0,0.005033546172651462,0.004970811887728498,0.0003346804082513905,0.0008875647233603956,6.27342849220463e-05
