,Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,EWaterheat_scaled
31, 01/02  08:00:00,2.09570200746,9.26786648651,0.0,9.23478631012,0.0,0.22545271152199997,0.22545271152199997,0.22545271152199997,0.30162151720400004,0.0649772920051,0.20740592903900001,0.48026335161899997,0.7843372060699999,11.36356849397,0.00035058795444907064,0.0007347278799302124,7.90410049574944e-05,0.0,0.0,0.003249202353612636,0.0032376048422392517,0.0001285251266240835,0.00024108856644335206,0.00027497917667438043
32, 01/02  09:00:00,1.9968047286700001,8.081306354430001,0.0,8.053338976060001,0.0,0.196398570961,0.196398570961,0.196398570961,0.2887865675,0.062212303412,0.268690649238,0.40603492295000004,0.758037714613,10.078111083100001,0.00031092911977513403,0.0006208647366481885,6.106603479399792e-05,0.0,0.0,0.0025127134714161177,0.0025040175990771155,0.00010913576997473405,0.0002097918282501885,0.00023569599936097433
33, 01/02  10:00:00,1.7177490958700001,6.91542202537,0.0,6.8916195248,0.0,0.168067460007,0.168067460007,0.168067460007,0.147602041092,0.0317973945638,0.330033495679,0.345568553319,0.678036151204,8.63317112124,0.000266349941517967,0.0004575223712275152,4.4764758143937705e-05,0.0,0.0,0.0018419222520293602,0.0018355824573945594,4.778302919527861e-05,0.00017994656624003595,0.0001805948892202528
34, 01/02  11:00:00,1.6237824530399998,7.257367295880001,0.0,7.2330049999,0.0,0.177021122903,0.177021122903,0.177021122903,0.12193214168500001,0.026267417377599998,0.344876619894,0.353695753539,0.583345397637,8.88114974892,0.0002740005593561533,0.0004449173004056667,4.850388669327636e-05,0.0,0.0,0.0019885226985241738,0.0019818474157984535,4.0606762079487674e-05,0.0001914092210713976,0.00015983696525037567
35, 01/02  12:00:00,1.50458714009,5.18866358368,0.0,5.16429382376,0.0,0.126031858642,0.126031858642,0.126031858642,0.12193214168500001,0.026267417377599998,0.361119725873,0.353804116208,0.498787880301,6.69325072377,0.00020649966435336569,0.0003106967394189754,2.602553650740383e-05,0.0,0.0,0.0010714572884724517,0.0010664249412285992,3.060315920374369e-05,0.0001476315334279451,0.00010299952986568324
36, 01/02  13:00:00,1.40088686724,4.25981057066,0.0,4.235851327380001,0.0,0.10351580445900001,0.10351580445900001,0.10351580445900001,0.12193214168500001,0.026267417377599998,0.3518459739,0.34784416938100005,0.43283736044,5.6606974379,0.000174643408587853,0.00024465565754075273,1.8078352933433433e-05,0.0,0.0,0.0007439478379986296,0.0007397635140850249,2.5882076145909304e-05,0.0001221962715779171,7.559219199141072e-05
37, 01/02  14:00:00,1.3297198830799999,3.8217674469199996,0.0,3.79697970644,0.0,0.093438387066,0.093438387066,0.093438387066,0.12193214168500001,0.026267417377599998,0.317847783081,0.359872425705,0.39371772817,5.151487329999999,0.0001589332969087459,0.0002113367649830165,1.48504709142349e-05,0.0,0.0,0.000607406100357516,0.0006034665030401114,2.355384452224143e-05,0.00010771230716404259,6.257485658947952e-05
38, 01/02  15:00:00,1.29113736979,3.71128065284,0.0,3.6850971558199994,0.0,0.0908881740358,0.0908881740358,0.0908881740358,0.128349576704,0.0276499030931,0.292642171022,0.380136244918,0.35482730001999996,5.00241802263,0.0001543342219289347,0.00019926668136991088,1.40271556223568e-05,0.0,0.0,0.0005727776119159703,0.0005687366022760099,2.4076058335803996e-05,0.00010383273335468112,5.476199526773137e-05
39, 01/02  16:00:00,1.3761407934299998,4.06452796005,0.0,4.03688899498,0.0,0.100536877624,0.100536877624,0.100536877624,0.16043699079600002,0.0345623831569,0.302863615842,0.401266965488,0.35982996052,5.440668753480001,0.00016785510028207202,0.00023099225088344278,1.6875627675622924e-05,0.0,0.0,0.0006822517483334784,0.0006776124070799608,3.2731639469805296e-05,0.00011819190934082082,6.039929410757861e-05
40, 01/02  17:00:00,1.69213224566,4.55296697523,0.0,4.52027492365,0.0,0.11275105095799999,0.11275105095799999,0.11275105095799999,0.269534103112,0.058064811941300004,0.35372074340899995,0.4746284928,0.406789043438,6.24509922089,0.00019267332813148707,0.0003260287514099193,2.1724120238400752e-05,0.0,0.0,0.000877235299990314,0.0008709364136089491,6.311957325558363e-05,0.00015960080419556334,7.837739884662352e-05
