Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 09/17  20:00:00,3.70781105296,0.0437653719186,0.0,0.0,0.805606067755,0.181226007538,0.986832075293,0.181226007538,0.992163044507,0.224268580946,0.391685867232,0.634392278347,0.455699206636
 09/17  21:00:00,3.31183909605,0.0427436122629,0.0,0.0,0.624113743938,0.14177198374,0.765885727678,0.14177198374,0.922292353777,0.208475031144,0.374868582349,0.619581563678,0.397965837423
 09/17  22:00:00,2.54538962669,0.0369891186465,0.0,0.0,0.421381937197,0.0967044522804,0.518086389477,0.0967044522804,0.691719235176,0.156356287837,0.306448400837,0.536168441476,0.313840871884
 09/17  23:00:00,1.84106081289,0.0321428558352,0.0,0.0,0.269311783114,0.0620982242061,0.33141000732,0.0620982242061,0.482107409231,0.108975580512,0.209104646358,0.465920398981,0.220772770492
 09/17  24:00:00,1.13453196946,0.0265870377074,0.0,0.0,0.134308664422,0.0310763665882,0.16538503101,0.0310763665882,0.24454723412,0.055277482226,0.140769463762,0.385387137965,0.120395620378
 09/18  01:00:00,0.791448712458,0.0244796584175,0.0,0.0,0.0367600991046,0.00853845475405,0.0452985538586,0.00853845475405,0.146728314849,0.0331664835437,0.115864577324,0.354840038959,0.072780743925
 09/18  02:00:00,0.657595765898,0.0241958362909,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.101683880294,0.350725951551,0.0624860632232
 09/18  03:00:00,0.646440812872,0.023855249739,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.0924101190091,0.345789046661,0.0655417763713
 09/18  04:00:00,0.675493472707,0.0229541144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.103039119246,0.33272681914,0.0970276634906
 09/18  05:00:00,0.876954961203,0.0256149469238,0.0,0.0,0.0,0.0,0.0,0.0,0.10480594966,0.0236903449747,0.116839149346,0.371296388592,0.237553128631
 09/18  06:00:00,1.36663952228,0.0295955522491,0.0,0.0,0.0,0.0,0.0,0.0,0.195637710426,0.0442219684052,0.176134748577,0.428996464492,0.498878630382
 09/18  07:00:00,1.79966702232,0.031447491625,0.0,0.0,0.0,0.0,0.0,0.0,0.370314376938,0.0837058718698,0.262609324643,0.455840884831,0.566926564038
 09/18  08:00:00,1.71954788965,0.0265870377074,0.0,0.0,0.045177621718,0.0103100894207,0.0554877111387,0.0103100894207,0.307430742719,0.0694916770479,0.333681420029,0.385387137965,0.545299200747
 09/18  09:00:00,1.78228847691,0.0226277190416,0.0,0.0,0.288082373933,0.0643363726699,0.352418746603,0.0643363726699,0.15371537136,0.034745838524,0.405040383769,0.32799561862,0.485602518038
 09/18  10:00:00,2.05494649063,0.0231598855289,0.0,0.0,0.583568825083,0.1272698417,0.710838666783,0.1272698417,0.118780075743,0.026849057831,0.422991796832,0.335709532511,0.417007360932
 09/18  11:00:00,2.36959502481,0.0231669810821,0.0,0.0,0.879145618071,0.189476552018,1.06862217009,0.189476552018,0.118780075743,0.026849057831,0.439602686989,0.335812384696,0.357158649462
 09/18  12:00:00,2.66349085059,0.022776725658,0.0,0.0,1.17626244249,0.249974202219,1.42623664471,0.249974202219,0.118780075743,0.026849057831,0.428170705158,0.33015551451,0.310528852645
 09/18  13:00:00,2.79827046417,0.0235643320593,0.0,0.0,1.33262277005,0.279598015015,1.61222078506,0.279598015015,0.118780075743,0.026849057831,0.392016904173,0.341572107067,0.284061534295
 09/18  14:00:00,3.00684332818,0.0248912005011,0.0,0.0,1.53377879123,0.324257748773,1.85803654001,0.324257748773,0.118780075743,0.026849057831,0.362823459415,0.360805465701,0.256778729487
 09/18  15:00:00,3.08101575949,0.0262748333681,0.0,0.0,1.56661371688,0.333083044579,1.89969676146,0.333083044579,0.118780075743,0.026849057831,0.371024621008,0.380861641816,0.261033601631
 09/18  16:00:00,3.24919197101,0.0310785228605,0.0,0.0,1.56296101081,0.334834718177,1.89779572899,0.334834718177,0.132754201826,0.0300077735833,0.420646057535,0.4504925712,0.294725637883
 09/18  17:00:00,3.37217940268,0.0377554383883,0.0,0.0,1.38225661235,0.299800335378,1.68205694773,0.299800335378,0.195637710426,0.0442219684052,0.511746967733,0.547276477478,0.368469330909
 09/18  18:00:00,3.44073442583,0.0409910106313,0.0,0.0,1.18122344722,0.259661406194,1.44088485341,0.259661406194,0.363327320427,0.0821265168896,0.469396950471,0.594177073932,0.438051710697
 09/18  19:00:00,3.5009447611,0.0423107835199,0.0,0.0,0.990325178772,0.220110318876,1.21043549765,0.220110318876,0.663771006635,0.150038838957,0.390119585571,0.61330758038,0.450502251911
 09/18  20:00:00,3.66113150466,0.0437653719186,0.0,0.0,0.839677932156,0.187744108875,1.02742204103,0.187744108875,0.992163044507,0.224268580946,0.351021268662,0.634392278347,0.409094291164
 09/18  21:00:00,3.30058965828,0.0427436122629,0.0,0.0,0.681834616656,0.153119657699,0.834954274355,0.153119657699,0.922292353777,0.208475031144,0.333327248776,0.619581563678,0.359189186546
 09/18  22:00:00,2.57794557091,0.0369891186465,0.0,0.0,0.501153579421,0.113163194369,0.61431677379,0.113163194369,0.691719235176,0.156356287837,0.273439653687,0.536168441476,0.283175178942
 09/18  23:00:00,1.8922473043,0.0321428558352,0.0,0.0,0.342238477947,0.0776939273207,0.419932405268,0.0776939273207,0.482107409231,0.108975580512,0.190980660183,0.465920398981,0.201560850125
 09/18  24:00:00,1.189288205,0.0265870377074,0.0,0.0,0.191182438825,0.0436161831172,0.234798621942,0.0436161831172,0.24454723412,0.055277482226,0.133100166867,0.385387137965,0.113407561883
 09/19  01:00:00,0.856798940579,0.0244796584175,0.0,0.0,0.0898542226708,0.020592088231,0.110446310902,0.020592088231,0.146728314849,0.0331664835437,0.115864577324,0.354840038959,0.072983215002
 09/19  02:00:00,0.697387492968,0.0241958362909,0.0,0.0,0.0322816546276,0.00739369769034,0.039675352318,0.00739369769034,0.0978188808362,0.0221109899945,0.101683880294,0.350725951551,0.0626024379745
 09/19  03:00:00,0.651493484289,0.023855249739,0.0,0.0,0.00399519850713,0.000914835238539,0.00491003374567,0.000914835238539,0.0978188808362,0.0221109899945,0.0924101190091,0.345789046661,0.0656844140431
 09/19  04:00:00,0.67576230224,0.0229541144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.103039119246,0.33272681914,0.0972964930229
 09/19  05:00:00,0.877934441771,0.0256149469238,0.0,0.0,0.0,0.0,0.0,0.0,0.10480594966,0.0236903449747,0.116839149346,0.371296388592,0.238532609199
 09/19  06:00:00,1.36891234723,0.0295955522491,0.0,0.0,0.0,0.0,0.0,0.0,0.195637710426,0.0442219684052,0.176134748577,0.428996464492,0.501151455334
 09/19  07:00:00,1.80234406724,0.031447491625,0.0,0.0,0.0,0.0,0.0,0.0,0.370314376938,0.0837058718698,0.262609324643,0.455840884831,0.569603608958
 09/19  08:00:00,1.84004229802,0.0265870377074,0.0,0.0,0.141082955689,0.0323072947628,0.173390250452,0.0323072947628,0.307430742719,0.0694916770479,0.333681420029,0.385387137965,0.547891069808
 09/19  09:00:00,1.80875093329,0.0226277190416,0.0,0.0,0.307165215349,0.0694198799036,0.376585095253,0.0694198799036,0.15371537136,0.034745838524,0.405040383769,0.32799561862,0.487898625766
 09/19  10:00:00,1.98508910766,0.0231598855289,0.0,0.0,0.522394557385,0.11662708317,0.639021640555,0.11662708317,0.118780075743,0.026849057831,0.422991796832,0.335709532511,0.418967004189
 09/19  11:00:00,2.16368152846,0.0231669810821,0.0,0.0,0.703179245852,0.157918128696,0.861097374548,0.157918128696,0.118780075743,0.026849057831,0.439602686989,0.335812384696,0.358769948656
 09/19  12:00:00,2.28339721433,0.022776725658,0.0,0.0,0.852567119987,0.19228141982,1.04484853981,0.19228141982,0.118780075743,0.026849057831,0.428170705158,0.33015551451,0.311823321276
 09/19  13:00:00,2.35600146616,0.0235643320593,0.0,0.0,0.9527546466,0.216051085611,1.16880573221,0.216051085611,0.118780075743,0.026849057831,0.392016904173,0.341572107067,0.285207589136
 09/19  14:00:00,2.35706396374,0.0248912005011,0.0,0.0,0.982680731977,0.224552244634,1.20723297661,0.224552244634,0.118780075743,0.026849057831,0.362823459415,0.360805465701,0.257802928441
 09/19  15:00:00,2.41847392962,0.0262748333681,0.0,0.0,1.0048853751,0.231285253849,1.23617062894,0.231285253849,0.118780075743,0.026849057831,0.371024621008,0.380861641816,0.262017904274
 09/19  16:00:00,2.49808912489,0.0310785228605,0.0,0.0,0.929996332455,0.215562841614,1.14555917407,0.215562841614,0.132754201826,0.0300077735833,0.420646057535,0.4504925712,0.295859346672
 09/19  17:00:00,2.46307577303,0.0377554383883,0.0,0.0,0.626261777167,0.145279126555,0.771540903722,0.145279126555,0.195637710426,0.0442219684052,0.511746967733,0.547276477478,0.369881745267
 09/19  18:00:00,2.58094489066,0.0409910106313,0.0,0.0,0.470239424243,0.109237614694,0.579477038937,0.109237614694,0.363327320427,0.0821265168896,0.469396950471,0.594177073932,0.439669990003
 09/19  19:00:00,2.61384009253,0.0423107835199,0.0,0.0,0.260959456228,0.0607057530685,0.321665209297,0.0607057530685,0.663771006635,0.150038838957,0.390119585571,0.61330758038,0.452167871688
 09/19  20:00:00,2.71691582015,0.0437653719186,0.0,0.0,0.0662898241363,0.0154382821876,0.0817281063238,0.0154382821876,0.992163044507,0.224268580946,0.351021268662,0.634392278347,0.410572541363
 09/19  21:00:00,2.46695403372,0.0427436122629,0.0,0.0,0.0,0.0,0.0,0.0,0.922292353777,0.208475031144,0.333327248776,0.619581563678,0.360507836341
 09/19  22:00:00,1.96464021486,0.0369891186465,0.0,0.0,0.0,0.0,0.0,0.0,0.691719235176,0.156356287837,0.273439653687,0.536168441476,0.284186596681
 09/19  23:00:00,1.47297424836,0.0321428558352,0.0,0.0,0.0,0.0,0.0,0.0,0.482107409231,0.108975580512,0.190980660183,0.465920398981,0.202220199457
 09/19  24:00:00,0.954812511408,0.0265870377074,0.0,0.0,0.0,0.0,0.0,0.0,0.24454723412,0.055277482226,0.133100166867,0.385387137965,0.11373049023
 09/20  01:00:00,0.746559660962,0.0244796584175,0.0,0.0,0.0,0.0,0.0,0.0,0.146728314849,0.0331664835437,0.115864577324,0.354840038959,0.0731902462874
 09/20  02:00:00,0.657912037303,0.0241958362909,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.101683880294,0.350725951551,0.0628023346277
 09/20  03:00:00,0.646926689922,0.023855249739,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.0924101190091,0.345789046661,0.0660276534218
 09/20  04:00:00,0.676359825669,0.0229541144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.103039119246,0.33272681914,0.0978940164525
 09/20  05:00:00,0.879244773847,0.0256149469238,0.0,0.0,0.0,0.0,0.0,0.0,0.10480594966,0.0236903449747,0.116839149346,0.371296388592,0.239842941274
 09/20  06:00:00,1.37163079127,0.0295955522491,0.0,0.0,0.0,0.0,0.0,0.0,0.195637710426,0.0442219684052,0.176134748577,0.428996464492,0.503869899365
 09/20  07:00:00,1.80553128814,0.031447491625,0.0,0.0,0.0,0.0,0.0,0.0,0.370314376938,0.0837058718698,0.262609324643,0.455840884831,0.57279082986
 09/20  08:00:00,1.66983247765,0.0265870377074,0.0,0.0,0.0,0.0,0.0,0.0,0.307430742719,0.0694916770479,0.333681420029,0.385387137965,0.551071499891
 09/20  09:00:00,1.4351021007,0.0226277190416,0.0,0.0,0.0,0.0,0.0,0.0,0.15371537136,0.034745838524,0.405040383769,0.32799561862,0.490834888431
 09/20  10:00:00,1.34860096726,0.0231598855289,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.422991796832,0.335709532511,0.421500504341
 09/20  11:00:00,1.30472973456,0.0231669810821,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.439602686989,0.335812384696,0.360915529296
 09/20  12:00:00,1.24039301853,0.022776725658,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.428170705158,0.33015551451,0.313667665285
 09/20  13:00:00,1.1888166103,0.0235643320593,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.392016904173,0.341572107067,0.286828465481
 09/20  14:00:00,1.15122495464,0.0248912005011,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.362823459415,0.360805465701,0.259196895947
 09/20  15:00:00,1.18364869428,0.0262748333681,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.371024621008,0.380861641816,0.263363297885
 09/20  16:00:00,1.35877374398,0.0310785228605,0.0,0.0,0.00388391390178,0.000905229417571,0.00478914331935,0.000905229417571,0.132754201826,0.0300077735833,0.420646057535,0.4504925712,0.297313996519
 09/20  17:00:00,1.69335777617,0.0377554383883,0.0,0.0,0.0,0.0,0.0,0.0,0.195637710426,0.0442219684052,0.511746967733,0.547276477478,0.371704652128
 09/20  18:00:00,2.00374423336,0.0409910106313,0.0,0.0,0.0,0.0,0.0,0.0,0.363327320427,0.0821265168896,0.469396950471,0.594177073932,0.441946371641
 09/20  19:00:00,2.29453913649,0.0423107835199,0.0,0.0,0.0,0.0,0.0,0.0,0.663771006635,0.150038838957,0.390119585571,0.61330758038,0.454532124946
 09/20  20:00:00,2.63745194298,0.0437653719186,0.0,0.0,0.0,0.0,0.0,0.0,0.992163044507,0.224268580946,0.351021268662,0.634392278347,0.41283677052
 09/20  21:00:00,2.46898206693,0.0427436122629,0.0,0.0,0.0,0.0,0.0,0.0,0.922292353777,0.208475031144,0.333327248776,0.619581563678,0.362535869555
 09/20  22:00:00,1.96622780894,0.0369891186465,0.0,0.0,0.0,0.0,0.0,0.0,0.691719235176,0.156356287837,0.273439653687,0.536168441476,0.285774190762
 09/20  23:00:00,1.47408993803,0.0321428558352,0.0,0.0,0.0,0.0,0.0,0.0,0.482107409231,0.108975580512,0.190980660183,0.465920398981,0.20333588912
 09/20  24:00:00,0.955396755913,0.0265870377074,0.0,0.0,0.0,0.0,0.0,0.0,0.24454723412,0.055277482226,0.133100166867,0.385387137965,0.114314734735
 09/21  01:00:00,0.746934543209,0.0244796584175,0.0,0.0,0.0,0.0,0.0,0.0,0.146728314849,0.0331664835437,0.115864577324,0.354840038959,0.0735651285347
 09/21  02:00:00,0.658260841105,0.0241958362909,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.101683880294,0.350725951551,0.0631511384301
 09/21  03:00:00,0.647214422277,0.023855249739,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.0924101190091,0.345789046661,0.0663153857761
 09/21  04:00:00,0.676763581221,0.0229541144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.103039119246,0.33272681914,0.0982977720037
 09/21  05:00:00,0.880388136059,0.0256149469238,0.0,0.0,0.0,0.0,0.0,0.0,0.10480594966,0.0236903449747,0.116839149346,0.371296388592,0.240986303487
 09/21  06:00:00,1.37407289698,0.0295955522491,0.0,0.0,0.0,0.0,0.0,0.0,0.195637710426,0.0442219684052,0.176134748577,0.428996464492,0.506312005081
 09/21  07:00:00,1.80830818786,0.031447491625,0.0,0.0,0.0,0.0,0.0,0.0,0.370314376938,0.0837058718698,0.262609324643,0.455840884831,0.575567729579
 09/21  08:00:00,1.67248205045,0.0265870377074,0.0,0.0,0.0,0.0,0.0,0.0,0.307430742719,0.0694916770479,0.333681420029,0.385387137965,0.553721072685
 09/21  09:00:00,1.43741083663,0.0226277190416,0.0,0.0,0.0,0.0,0.0,0.0,0.15371537136,0.034745838524,0.405040383769,0.32799561862,0.493143624359
 09/21  10:00:00,1.35056737218,0.0231598855289,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.422991796832,0.335709532511,0.423466909263
 09/21  11:00:00,1.30637938633,0.0231669810821,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.439602686989,0.335812384696,0.362565181067
 09/21  12:00:00,1.24180458295,0.022776725658,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.428170705158,0.33015551451,0.315079229706
 09/21  13:00:00,1.19008848217,0.0235643320593,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.392016904173,0.341572107067,0.288100337353
 09/21  14:00:00,1.15462844301,0.0248912005011,0.0,0.0,0.0018501146377,0.000420157578613,0.00227027221632,0.000420157578613,0.118780075743,0.026849057831,0.362823459415,0.360805465701,0.260330112103
 09/21  15:00:00,1.27563310084,0.0262748333681,0.0,0.0,0.0739997984183,0.0168118735483,0.0908116719667,0.0168118735483,0.118780075743,0.026849057831,0.371024621008,0.380861641816,0.264536032479
 09/21  16:00:00,1.51593724324,0.0310785228605,0.0,0.0,0.130731522137,0.0298009481576,0.160532470294,0.0298009481576,0.132754201826,0.0300077735833,0.420646057535,0.4504925712,0.298734168801
 09/21  17:00:00,1.88287035541,0.0377554383883,0.0,0.0,0.152740189312,0.0349174948292,0.187657684141,0.0349174948292,0.195637710426,0.0442219684052,0.511746967733,0.547276477478,0.373559547225
 09/21  18:00:00,2.25160589847,0.0409910106313,0.0,0.0,0.199920016943,0.045757825914,0.245677842857,0.045757825914,0.363327320427,0.0821265168896,0.469396950471,0.594177073932,0.444130193894
 09/21  19:00:00,2.53327514838,0.0423107835199,0.0,0.0,0.192425444049,0.0440764922572,0.236501936306,0.0440764922572,0.663771006635,0.150038838957,0.390119585571,0.61330758038,0.456766200533
 09/21  20:00:00,2.92798289362,0.0437653719186,0.0,0.0,0.234841421113,0.0536005012337,0.288441922346,0.0536005012337,0.992163044507,0.224268580946,0.351021268662,0.634392278347,0.414925798811
 09/21  21:00:00,2.74636456897,0.0427436122629,0.0,0.0,0.224515294868,0.0510682560494,0.275583550918,0.0510682560494,0.922292353777,0.208475031144,0.333327248776,0.619581563678,0.364334820673
 09/21  22:00:00,2.21086798628,0.0369891186465,0.0,0.0,0.19831102922,0.0449549471312,0.243265976352,0.0449549471312,0.691719235176,0.156356287837,0.273439653687,0.536168441476,0.287148391747
 09/21  23:00:00,1.65359095755,0.0321428558352,0.0,0.0,0.145510019136,0.0330640800624,0.178574099198,0.0330640800624,0.482107409231,0.108975580512,0.190980660183,0.465920398981,0.204262809449
 09/21  24:00:00,1.03850087475,0.0265870377074,0.0,0.0,0.0673189667182,0.0153217647579,0.0826407314761,0.0153217647579,0.24454723412,0.055277482226,0.133100166867,0.385387137965,0.114778122099
 09/22  01:00:00,0.765766467128,0.0244796584175,0.0,0.0,0.0151563690878,0.003454498136,0.0186108672238,0.003454498136,0.146728314849,0.0331664835437,0.115864577324,0.354840038959,0.0737861852289
 09/22  02:00:00,0.658374354439,0.0241958362909,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.101683880294,0.350725951551,0.0632646517643
 09/22  03:00:00,0.647307821586,0.023855249739,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.0924101190091,0.345789046661,0.0664087850855
 09/22  04:00:00,0.676999290766,0.0229541144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.103039119246,0.33272681914,0.0985334815487
 09/22  05:00:00,0.881325147782,0.0256149469238,0.0,0.0,0.0,0.0,0.0,0.0,0.10480594966,0.0236903449747,0.116839149346,0.371296388592,0.24192331521
 09/22  06:00:00,1.44887475572,0.0295955522491,0.0,0.0,0.0590680295911,0.0134513136749,0.072519343266,0.0134513136749,0.195637710426,0.0442219684052,0.176134748577,0.428996464492,0.50859452055
 09/22  07:00:00,1.83100501204,0.031447491625,0.0,0.0,0.0163003131704,0.00369763257859,0.019997945749,0.00369763257859,0.370314376938,0.0837058718698,0.262609324643,0.455840884831,0.578266608012
 09/22  08:00:00,1.74162804772,0.0265870377074,0.0,0.0,0.0542365084682,0.0123623397949,0.0665988482631,0.0123623397949,0.307430742719,0.0694916770479,0.333681420029,0.385387137965,0.556268221692
 09/22  09:00:00,1.44939383477,0.0226277190416,0.0,0.0,0.00792258245731,0.00181347465658,0.00973605711389,0.00181347465658,0.15371537136,0.034745838524,0.405040383769,0.32799561862,0.495390565381
 09/22  10:00:00,1.35243267781,0.0231598855289,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.422991796832,0.335709532511,0.425332214889
 09/22  11:00:00,1.36848461847,0.0231669810821,0.0,0.0,0.0492457292727,0.0113171680713,0.0605628973441,0.0113171680713,0.118780075743,0.026849057831,0.439602686989,0.335812384696,0.364107515865
 09/22  12:00:00,1.4013434325,0.022776725658,0.0,0.0,0.128737257686,0.0294904706228,0.158227728309,0.0294904706228,0.118780075743,0.026849057831,0.428170705158,0.33015551451,0.31639035095
 09/22  13:00:00,1.45985720814,0.0235643320593,0.0,0.0,0.218634463073,0.0499514707003,0.268585933773,0.0499514707003,0.118780075743,0.026849057831,0.392016904173,0.341572107067,0.289283129549
 09/22  14:00:00,1.47782542152,0.0248912005011,0.0,0.0,0.26408040649,0.0603217331398,0.32440213963,0.0603217331398,0.118780075743,0.026849057831,0.362823459415,0.360805465701,0.261395223203
 09/22  15:00:00,1.56954725014,0.0262748333681,0.0,0.0,0.312284618031,0.0713300049584,0.383614622989,0.0713300049584,0.118780075743,0.026849057831,0.371024621008,0.380861641816,0.265647230753
 09/22  16:00:00,1.80613555034,0.0310785228605,0.0,0.0,0.365863747419,0.0835544339675,0.449418181387,0.0835544339675,0.132754201826,0.0300077735833,0.420646057535,0.4504925712,0.300046764812
 09/22  17:00:00,2.01318193536,0.0377554383883,0.0,0.0,0.257225854259,0.0590779782934,0.316303832552,0.0590779782934,0.195637710426,0.0442219684052,0.511746967733,0.547276477478,0.375224978767
 09/22  18:00:00,2.30103784522,0.0409910106313,0.0,0.0,0.238364036774,0.0547392326777,0.293103269451,0.0547392326777,0.363327320427,0.0821265168896,0.469396950471,0.594177073932,0.446136714044
 09/22  19:00:00,2.46079356576,0.0423107835199,0.0,0.0,0.131754735042,0.0302543296594,0.162009064702,0.0302543296594,0.663771006635,0.150038838957,0.390119585571,0.61330758038,0.458777489512
 09/22  20:00:00,2.79078452635,0.0437653719186,0.0,0.0,0.121543382483,0.0279077689918,0.149451151475,0.0279077689918,0.992163044507,0.224268580946,0.351021268662,0.634392278347,0.416718202415
 09/22  21:00:00,2.56952605945,0.0427436122629,0.0,0.0,0.0790016474004,0.0181386804016,0.097140327802,0.0181386804016,0.922292353777,0.208475031144,0.333327248776,0.619581563678,0.365939534275
 09/22  22:00:00,1.96879448402,0.0369891186465,0.0,0.0,0.0,0.0,0.0,0.0,0.691719235176,0.156356287837,0.273439653687,0.536168441476,0.288340865844
 09/22  23:00:00,1.47580041081,0.0321428558352,0.0,0.0,0.0,0.0,0.0,0.0,0.482107409231,0.108975580512,0.190980660183,0.465920398981,0.205046361906
 09/22  24:00:00,0.956228282952,0.0265870377074,0.0,0.0,0.0,0.0,0.0,0.0,0.24454723412,0.055277482226,0.133100166867,0.385387137965,0.115146261774
 09/23  01:00:00,0.755875354142,0.0244796584175,0.0,0.0,0.0,0.0,0.0,0.0,0.146728314849,0.0331664835437,0.120469438723,0.354840038959,0.0779010780682
 09/23  02:00:00,0.664523980741,0.0241958362909,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.104730325114,0.350725951551,0.0663678332447
 09/23  03:00:00,0.652246428961,0.023855249739,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.0940030905319,0.345789046661,0.0697544209376
 09/23  04:00:00,0.687013134304,0.0229541144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0978188808362,0.0221109899945,0.106155467442,0.33272681914,0.105430976891
 09/23  05:00:00,0.906430594687,0.0256149469238,0.0,0.0,0.0,0.0,0.0,0.0,0.10480594966,0.0236903449747,0.121618624013,0.371296388592,0.262249287448
 09/23  06:00:00,1.4353649073,0.0295955522491,0.0,0.0,0.0,0.0,0.0,0.0,0.195637710426,0.0442219684052,0.188531179431,0.428996464492,0.555207584541
 09/23  07:00:00,1.8914503072,0.031447491625,0.0,0.0,0.0,0.0,0.0,0.0,0.370314376938,0.0837058718698,0.28729758007,0.455840884831,0.634021593491
 09/23  08:00:00,1.77024084457,0.0265870377074,0.0,0.0,0.0,0.0,0.0,0.0,0.307430742719,0.0694916770479,0.371524937518,0.385387137965,0.613636349316
 09/23  09:00:00,1.54433950632,0.0226277190416,0.0,0.0,0.0,0.0,0.0,0.0,0.15371537136,0.034745838524,0.457576618389,0.32799561862,0.547536059428
 09/23  10:00:00,1.45627977512,0.0231598855289,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.482394064084,0.335709532511,0.469777044947
 09/23  11:00:00,1.40592710435,0.0231669810821,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.500839572871,0.335812384696,0.400876013214
 09/23  12:00:00,1.33064483602,0.022776725658,0.0,0.0,0.0,0.0,0.0,0.0,0.118780075743,0.026849057831,0.48394962873,0.33015551451,0.348140559211
 09/23  13:00:00,1.47637887926,0.0235643320593,0.0,0.0,0.168123260715,0.0385355021127,0.206658762828,0.0385355021127,0.118780075743,0.026849057831,0.442869608595,0.341572107067,0.316879267194
 09/23  14:00:00,1.75336395822,0.0248912005011,0.0,0.0,0.430401439426,0.0988624865024,0.529263925929,0.0988624865024,0.118780075743,0.026849057831,0.408469960129,0.360805465701,0.286425472886
 09/23  15:00:00,2.0403334326,0.0262748333681,0.0,0.0,0.63907784567,0.146995310108,0.786073155779,0.146995310108,0.118780075743,0.026849057831,0.414260089194,0.380861641816,0.290739412236
 09/23  16:00:00,2.26465557949,0.0310785228605,0.0,0.0,0.678830247059,0.156259575749,0.835089822808,0.156259575749,0.132754201826,0.0300077735833,0.462550296506,0.4504925712,0.330990913566
 09/23  17:00:00,2.38958109959,0.0377554383883,0.0,0.0,0.498268970684,0.115480005167,0.613748975851,0.115480005167,0.195637710426,0.0442219684052,0.552990886172,0.547276477478,0.412935081263
 09/23  18:00:00,2.63107454972,0.0409910106313,0.0,0.0,0.433382044145,0.100530938313,0.533912982458,0.100530938313,0.363327320427,0.0821265168896,0.509425651789,0.594177073932,0.495335004229
 09/23  19:00:00,2.7366638641,0.0423107835199,0.0,0.0,0.278234108168,0.0645971566194,0.342831264788,0.0645971566194,0.663771006635,0.150038838957,0.430071798651,0.61330758038,0.513873374686
 09/23  20:00:00,2.90128330346,0.0437653719186,0.0,0.0,0.135675177912,0.03151517374,0.167190351652,0.03151517374,0.992163044507,0.224268580946,0.391685867232,0.634392278347,0.468813180775
 09/23  21:00:00,2.55741148237,0.0427436122629,0.0,0.0,0.0,0.0,0.0,0.0,0.922292353777,0.208475031144,0.374868582349,0.619581563678,0.409423951425
 09/23  22:00:00,2.03614739568,0.0369891186465,0.0,0.0,0.0,0.0,0.0,0.0,0.691719235176,0.156356287837,0.306448400837,0.536168441476,0.322685030351
 09/23  23:00:00,1.51551541602,0.0321428558352,0.0,0.0,0.0,0.0,0.0,0.0,0.482107409231,0.108975580512,0.209104646358,0.465920398981,0.226637380936
